Datetime,Open,High,Low,Close,Volume
2025-08-01 15:00:00+00:00,3399.300048828125,3400.199951171875,3397.0,3397.10009765625,389
2025-08-01 15:01:00+00:00,3397.0,3397.0,3394.800048828125,3395.89990234375,260
2025-08-01 15:02:00+00:00,3395.699951171875,3396.699951171875,3395.199951171875,3396.60009765625,164
2025-08-01 15:03:00+00:00,3396.699951171875,3397.699951171875,3396.300048828125,3397.300048828125,416
2025-08-01 15:04:00+00:00,3397.39990234375,3397.89990234375,3396.89990234375,3397.199951171875,222
2025-08-01 15:05:00+00:00,3397.0,3398.300048828125,3396.39990234375,3398.10009765625,202
2025-08-01 15:06:00+00:00,3398.199951171875,3398.39990234375,3396.699951171875,3397.300048828125,150
2025-08-01 15:07:00+00:00,3397.300048828125,3399.300048828125,3397.199951171875,3399.10009765625,470
2025-08-01 15:08:00+00:00,3399.10009765625,3400.10009765625,3398.89990234375,3400.0,341
2025-08-01 15:09:00+00:00,3400.0,3401.5,3399.800048828125,3401.39990234375,272
2025-08-01 15:10:00+00:00,3401.300048828125,3403.0,3400.89990234375,3403.0,330
2025-08-01 15:11:00+00:00,3403.0,3403.199951171875,3401.199951171875,3401.5,340
2025-08-01 15:12:00+00:00,3401.5,3402.199951171875,3401.10009765625,3401.699951171875,342
2025-08-01 15:13:00+00:00,3401.60009765625,3401.800048828125,3401.0,3401.10009765625,101
2025-08-01 15:14:00+00:00,3401.10009765625,3401.89990234375,3401.10009765625,3401.60009765625,161
2025-08-01 15:15:00+00:00,3401.60009765625,3402.800048828125,3401.199951171875,3402.60009765625,164
2025-08-01 15:16:00+00:00,3402.5,3402.5,3401.199951171875,3401.5,85
2025-08-01 15:17:00+00:00,3401.5,3402.0,3401.0,3401.800048828125,110
2025-08-01 15:18:00+00:00,3401.699951171875,3402.5,3401.5,3402.0,140
2025-08-01 15:19:00+00:00,3401.89990234375,3403.0,3401.699951171875,3402.60009765625,188
2025-08-01 15:20:00+00:00,3402.60009765625,3403.5,3402.199951171875,3403.10009765625,225
2025-08-01 15:21:00+00:00,3403.10009765625,3403.60009765625,3402.10009765625,3402.300048828125,248
2025-08-01 15:22:00+00:00,3402.300048828125,3403.199951171875,3401.699951171875,3402.89990234375,159
2025-08-01 15:23:00+00:00,3403.0,3404.0,3402.5,3402.699951171875,353
2025-08-01 15:24:00+00:00,3402.699951171875,3403.199951171875,3402.10009765625,3402.699951171875,249
2025-08-01 15:25:00+00:00,3402.60009765625,3403.0,3401.5,3401.89990234375,781
2025-08-01 15:26:00+00:00,3402.0,3402.60009765625,3401.699951171875,3402.39990234375,145
2025-08-01 15:27:00+00:00,3402.39990234375,3402.800048828125,3401.5,3401.699951171875,374
2025-08-01 15:28:00+00:00,3401.60009765625,3402.39990234375,3401.300048828125,3401.89990234375,87
2025-08-01 15:29:00+00:00,3401.89990234375,3402.10009765625,3401.5,3402.10009765625,88
2025-08-01 15:30:00+00:00,3401.89990234375,3401.89990234375,3401.199951171875,3401.39990234375,94
2025-08-01 15:31:00+00:00,3401.300048828125,3402.89990234375,3401.300048828125,3402.800048828125,186
2025-08-01 15:32:00+00:00,3402.89990234375,3403.89990234375,3402.800048828125,3403.199951171875,281
2025-08-01 15:33:00+00:00,3403.10009765625,3403.10009765625,3402.39990234375,3403.10009765625,94
2025-08-01 15:34:00+00:00,3402.89990234375,3404.0,3402.89990234375,3403.800048828125,182
2025-08-01 15:35:00+00:00,3403.699951171875,3403.89990234375,3401.5,3401.89990234375,313
2025-08-01 15:36:00+00:00,3402.0,3402.0,3400.60009765625,3401.0,210
2025-08-01 15:37:00+00:00,3401.10009765625,3402.39990234375,3399.699951171875,3401.89990234375,417
2025-08-01 15:38:00+00:00,3401.89990234375,3402.300048828125,3400.60009765625,3401.0,324
2025-08-01 15:39:00+00:00,3400.800048828125,3401.300048828125,3400.300048828125,3401.10009765625,103
2025-08-01 15:40:00+00:00,3401.10009765625,3401.5,3400.5,3401.199951171875,100
2025-08-01 15:41:00+00:00,3401.10009765625,3401.60009765625,3400.300048828125,3401.0,116
2025-08-01 15:42:00+00:00,3401.0,3401.199951171875,3399.699951171875,3400.199951171875,129
2025-08-01 15:43:00+00:00,3399.89990234375,3401.199951171875,3399.60009765625,3401.199951171875,464
2025-08-01 15:44:00+00:00,3401.0,3402.39990234375,3400.699951171875,3401.699951171875,1336
2025-08-01 15:45:00+00:00,3401.60009765625,3402.39990234375,3401.60009765625,3401.89990234375,134
2025-08-01 15:46:00+00:00,3401.89990234375,3402.199951171875,3401.60009765625,3402.0,72
2025-08-01 15:47:00+00:00,3402.0,3402.89990234375,3402.0,3402.5,172
2025-08-01 15:48:00+00:00,3402.60009765625,3402.89990234375,3401.699951171875,3401.800048828125,97
2025-08-01 15:49:00+00:00,3401.699951171875,3402.199951171875,3401.10009765625,3401.300048828125,350
2025-08-01 15:50:00+00:00,3401.300048828125,3401.5,3400.5,3400.800048828125,260
2025-08-01 15:51:00+00:00,3401.0,3401.699951171875,3401.0,3401.39990234375,84
2025-08-01 15:52:00+00:00,3401.5,3402.699951171875,3401.5,3402.0,104
2025-08-01 15:53:00+00:00,3402.199951171875,3403.39990234375,3402.199951171875,3403.0,112
2025-08-01 15:54:00+00:00,3403.10009765625,3403.800048828125,3402.89990234375,3403.300048828125,268
2025-08-01 15:55:00+00:00,3403.39990234375,3403.699951171875,3403.10009765625,3403.199951171875,65
2025-08-01 15:56:00+00:00,3403.199951171875,3403.5,3401.800048828125,3402.0,337
2025-08-01 15:57:00+00:00,3402.10009765625,3402.39990234375,3400.89990234375,3402.0,772
2025-08-01 15:58:00+00:00,3401.89990234375,3402.199951171875,3401.800048828125,3401.800048828125,35
2025-08-01 15:59:00+00:00,3401.300048828125,3401.60009765625,3401.10009765625,3401.300048828125,82
2025-08-01 16:00:00+00:00,3401.199951171875,3401.89990234375,3401.0,3401.60009765625,200
2025-08-01 16:01:00+00:00,3401.699951171875,3402.0,3401.10009765625,3401.300048828125,81
2025-08-01 16:02:00+00:00,3401.300048828125,3401.60009765625,3401.0,3401.300048828125,112
2025-08-01 16:03:00+00:00,3401.300048828125,3401.300048828125,3400.0,3400.199951171875,223
2025-08-01 16:04:00+00:00,3400.0,3400.10009765625,3398.10009765625,3398.300048828125,211
2025-08-01 16:05:00+00:00,3398.300048828125,3398.699951171875,3397.0,3398.5,241
2025-08-01 16:06:00+00:00,3398.300048828125,3398.699951171875,3396.699951171875,3397.300048828125,244
2025-08-01 16:07:00+00:00,3397.300048828125,3397.39990234375,3396.5,3397.199951171875,153
2025-08-01 16:08:00+00:00,3397.199951171875,3398.39990234375,3397.10009765625,3398.39990234375,133
2025-08-01 16:09:00+00:00,3398.10009765625,3398.89990234375,3398.0,3398.699951171875,67
2025-08-01 16:10:00+00:00,3398.60009765625,3398.699951171875,3397.60009765625,3397.699951171875,93
2025-08-01 16:11:00+00:00,3397.89990234375,3398.199951171875,3396.800048828125,3397.39990234375,95
2025-08-01 16:12:00+00:00,3397.39990234375,3397.60009765625,3396.800048828125,3397.5,78
2025-08-01 16:13:00+00:00,3397.60009765625,3398.0,3397.0,3397.300048828125,113
2025-08-01 16:14:00+00:00,3397.300048828125,3398.199951171875,3397.0,3397.699951171875,193
2025-08-01 16:15:00+00:00,3397.699951171875,3398.300048828125,3396.800048828125,3398.199951171875,172
2025-08-01 16:16:00+00:00,3398.300048828125,3398.300048828125,3397.300048828125,3397.39990234375,127
2025-08-01 16:17:00+00:00,3397.5,3397.5,3395.199951171875,3396.699951171875,406
2025-08-01 16:18:00+00:00,3396.60009765625,3397.60009765625,3396.5,3396.699951171875,306
2025-08-01 16:19:00+00:00,3396.39990234375,3396.5,3395.39990234375,3396.300048828125,276
2025-08-01 16:20:00+00:00,3396.0,3396.300048828125,3393.800048828125,3394.0,491
2025-08-01 16:21:00+00:00,3393.89990234375,3395.5,3393.10009765625,3394.800048828125,972
2025-08-01 16:22:00+00:00,3394.699951171875,3396.0,3394.699951171875,3394.699951171875,181
2025-08-01 16:23:00+00:00,3395.0,3395.5,3394.199951171875,3394.800048828125,184
2025-08-01 16:24:00+00:00,3395.0,3395.199951171875,3393.800048828125,3394.300048828125,143
2025-08-01 16:25:00+00:00,3394.10009765625,3394.300048828125,3393.5,3394.199951171875,169
2025-08-01 16:26:00+00:00,3394.10009765625,3394.10009765625,3393.0,3393.10009765625,178
2025-08-01 16:27:00+00:00,3393.300048828125,3393.60009765625,3392.60009765625,3392.699951171875,82
2025-08-01 16:28:00+00:00,3392.800048828125,3393.699951171875,3392.5,3393.10009765625,185
2025-08-01 16:29:00+00:00,3393.0,3393.199951171875,3392.800048828125,3393.199951171875,114
2025-08-01 16:30:00+00:00,3393.300048828125,3393.699951171875,3392.199951171875,3393.199951171875,350
